"match_date_day","match_date_month","match_date_weekday","match_date_year","home_team_name","away_team_name","home_team_goal","away_team_goal","home_team_line_1_count","home_team_line_2_count","home_team_line_3_count","home_team_line_4_count","home_team_line_5_count","home_team_line_6_count","home_team_player_1_position","home_team_player_2_position","home_team_player_3_position","home_team_player_4_position","home_team_player_5_position","home_team_player_6_position","home_team_player_7_position","home_team_player_8_position","home_team_player_9_position","home_team_player_10_position","home_team_player_11_position","player_name","player_name-2","player_name-3","player_name-4","player_name-5","player_name-6","player_name-7","player_name-8","player_name-9","player_name-10","player_name-11","player_back_number","player_back_number-2","player_back_number-3","player_back_number-4","player_back_number-5","player_back_number-6","player_back_number-7","player_back_number-8","player_back_number-9","player_back_number-10","player_back_number-11","player_nation","player_nation-2","player_nation-3","player_nation-4","player_nation-5","player_nation-6","player_nation-7","player_nation-8","player_nation-9","player_nation-10","player_nation-11","home_team_player_sub_1_position","home_team_player_sub_2_position","home_team_player_sub_3_position","home_team_player_sub_4_position","home_team_player_sub_5_position","home_team_player_sub_6_position","home_team_player_sub_7_position","player_name-12","player_name-13","player_name-14","player_name-15","player_name-16","player_name-17","player_name-18","player_back_number-12","player_back_number-13","player_back_number-14","player_back_number-15","player_back_number-16","player_back_number-17","player_back_number-18","player_nation-12","player_nation-13","player_nation-14","player_nation-15","player_nation-16","player_nation-17","player_nation-18","away_team_line_1_count","away_team_line_2_count","away_team_line_3_count","away_team_line_4_count","away_team_line_5_count","away_team_line_6_count","away_team_player_1_position","away_team_player_2_position","away_team_player_3_position","away_team_player_4_position","away_team_player_5_position","away_team_player_6_position","away_team_player_7_position","away_team_player_8_position","away_team_player_9_position","away_team_player_10_position","away_team_player_11_position","player_name-19","player_name-20","player_name-21","player_name-22","player_name-23","player_name-24","player_name-25","player_name-26","player_name-27","player_name-28","player_name-29","player_back_number-19","player_back_number-20","player_back_number-21","player_back_number-22","player_back_number-23","player_back_number-24","player_back_number-25","player_back_number-26","player_back_number-27","player_back_number-28","player_back_number-29","player_nation-19","player_nation-20","player_nation-21","player_nation-22","player_nation-23","player_nation-24","player_nation-25","player_nation-26","player_nation-27","player_nation-28","player_nation-29","away_team_player_sub_1_position","away_team_player_sub_2_position","away_team_player_sub_3_position","away_team_player_sub_4_position","away_team_player_sub_5_position","away_team_player_sub_6_position","away_team_player_sub_7_position","player_name-30","player_name-31","player_name-32","player_name-33","player_name-34","player_name-35","player_name-36","player_back_number-30","player_back_number-31","player_back_number-32","player_back_number-33","player_back_number-34","player_back_number-35","player_back_number-36","player_nation-30","player_nation-31","player_nation-32","player_nation-33","player_nation-34","player_nation-35","player_nation-36"
"14","February","Sunday","2016","Chelsea","Newcastle United","5","1","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Thibaut Courtois","Branislav Ivanovic","Gary Cahill","John Terry","César Azpilicueta","Cesc Fàbregas","Eden Hazard","Pedro","Nemanja Matic","Willian","Diego Costa","13","2","24","26","28","4","10","17","21","22","19","Belgium","Serbia","England","England","Spain","Spain","Belgium","Spain","Serbia","Brazil","Spain","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Asmir Begovic","Abdul Rahman Baba","John Obi Mikel","Ruben Loftus-Cheek","Bertrand Traoré","Kenedy","Loïc Remy","1","6","12","36","14","16","18","Bosnia And Herzegovina","Ghana","Nigeria","England","Burkina Faso","Brazil","France","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Robert Elliot","Fabricio Coloccini","Rolando Aarons","Daryl Janmaat","Steven Taylor","Georginio Wijnaldum","Moussa Sissoko","Jonjo Shelvey","Cheick Tioté","Andros Townsend","Aleksandar Mitrovic","21","2","16","22","27","5","7","12","24","25","45","Ireland","Argentina","England","Netherlands","England","Netherlands","France","England","Cote D'Ivoire","England","Serbia","Goalkeeper","Defender","Midfielder","Midfielder","Forward","Forward","Forward","Karl Darlow","Jamaal Lascelles","Jack Colback","Henri Saivet","Ayoze Pérez","Seydou Doumbia","Emmanuel Rivière","26","15","4","23","17","28","29","England","England","England","Senegal","Spain","Cote D'Ivoire","France"
"14","February","Sunday","2016","Crystal Palace","Watford","1","2","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Wayne Hennessey","Joel Ward","Scott Dann","Pape Souaré","Damien Delaney","Yohan Cabaye","Wilfried Zaha","Mile Jedinak","Connor Wickham","Jordon Mutch","Emmanuel Adebayor","13","2","6","23","27","7","11","15","21","22","25","Wales","England","England","Senegal","Ireland","France","Cote D'Ivoire","Australia","England","England","Togo","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Julian Speroni","Adrian Mariappa","Martin Kelly","Chung-Yong Lee","Hiram Boateng","Fraizer Campbell","Marouane Chamakh","1","3","34","14","38","9","29","Argentina","Jamaica","England","South Korea","England","England","Morocco","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Heurelho Gomes","Allan Nyom","Sebastian Prödl","Craig Cathcart","Nathan Aké","Valon Behrami","Ben Watson","Etienne Capoue","Nordin Amrabat","Troy Deeney","Odion Ighalo","1","2","5","15","16","8","23","29","11","9","24","Brazil","Cameroon","Austria","Northern Ireland","Netherlands","Switzerland","England","France","Morocco","England","Nigeria","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Costel Pantilimon","Juan Carlos Paredes","José Holebas","Mario Suárez","Adlène Guédioura","Ikechi Anya","Almen Abdi","18","14","25","4","17","21","22","Romania","Ecuador","Greece","Spain","Algeria","Scotland","Switzerland"
"14","February","Sunday","2016","Everton","West Bromwich Albion","0","1","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Joel Robles","Phil Jagielka","Bryan Oviedo","Seamus Coleman","Ramiro Funes Mori","Ross Barkley","Aaron Lennon","Tom Cleverley","James McCarthy","Gareth Barry","Romelu Lukaku","1","6","8","23","25","20","12","15","16","18","10","Spain","England","Costa Rica","Ireland","Argentina","England","England","England","Ireland","England","Belgium","Goalkeeper","Defender","Midfielder","Midfielder","Forward","Forward","Forward","Tim Howard","Leighton Baines","Leon Osman","Steven Pienaar","Gerard Deulofeu","Arouna Koné","Kevin Mirallas","24","3","21","22","19","9","11","United States","England","England","South Africa","Spain","Cote D'Ivoire","Belgium","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Ben Foster","Jonas Olsson","James Chester","Jonny Evans","Craig Dawson","Claudio Yacob","James McClean","Saido Berahino","Darren Fletcher","Stéphane Sessegnon","Salomón Rondón","1","3","4","6","25","5","14","18","24","29","33","England","Sweden","Wales","Northern Ireland","England","Argentina","Ireland","Burundi","Scotland","Benin","Venezuela","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Boaz Myhill","Sébastien Pocognoli","Craig Gardner","Chris Brunt","Alex Pritchard","Sandro","Victor Anichebe","13","15","8","11","20","30","10","Wales","Belgium","England","Northern Ireland","England","Brazil","Nigeria"
"14","February","Sunday","2016","Norwich City","West Ham United","2","2","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","John Ruddy","Russell Martin","Sebastien Bassong","Robbie Brady","Timm Klose","Steven Naismith","Jonny Howson","Nathan Redmond","Gary O'Neil","Cameron Jerome","Wes Hoolahan","1","5","6","12","17","7","8","22","28","10","14","England","Scotland","Cameroon","Ireland","Switzerland","Scotland","England","England","England","England","Ireland","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Declan Rudd","Ivo Pinto","Martin Olsson","Matthew Jarvis","Graham Dorrans","Dieudonne Mbokani Bezua","Patrick Bamford","13","25","23","16","18","9","11","England","Portugal","Sweden","England","Scotland","The Democratic Republic Of Congo","England","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Adrián","Aaron Cresswell","James Collins","Angelo Ogbonna","Sam Byram","Alexandre Song","Pedro Obiang","Mark Noble","Enner Valencia","Dimitri Payet","Michail Antonio","13","3","19","21","22","4","14","16","11","27","30","Spain","England","Wales","Italy","England","Cameroon","Equatorial Guinea","England","Ecuador","France","England","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Darren Randolph","Reece Oxford","Victor Moses","Djair Parfitt-Williams","Marcus Browne","Andy Carroll","Emmanuel Emenike","1","35","20","40","41","9","29","Ireland","England","Nigeria","Bermuda","England","England","Nigeria"
"14","February","Sunday","2016","Swansea City","Southampton","0","1","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Lukasz Fabianski","Neil Taylor","Federico Fernández","Ashley Williams","Angel Rangel","Leon Britton","André Ayew","Wayne Routledge","Gylfi Sigurdsson","Jack Cork","Alberto Paloschi","1","3","33","6","22","7","10","15","23","24","9","Poland","Wales","Argentina","Wales","Spain","England","Ghana","England","Iceland","England","Italy","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Kristoffer Nordfeldt","Jordi Amat","Kyle Naughton","Ki Sung-yueng","Leroy Fer","Modou Barrow","Bafétimbi Gomis","13","2","26","4","8","58","18","Sweden","Spain","England","South Korea","Netherlands","Gambia","France","3","5","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Fraser Forster","José Fonte","Virgil van Dijk","Ryan Bertrand","Jordy Clasie","Steven Davis","Oriol Romeu","James Ward-Prowse","Matt Targett","Shane Long","Graziano Pellè","44","6","17","21","4","8","14","16","33","7","19","England","Portugal","Netherlands","England","Netherlands","Northern Ireland","Spain","England","England","Ireland","Italy","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Maarten Stekelenburg","Cédric Soares","Maya Yoshida","Sadio Mané","Dusan Tadic","Charlie Austin","Juanmi","22","2","3","10","11","28","20","Netherlands","Portugal","Japan","Senegal","Serbia","England","Spain"
"14","February","Tuesday","2017","AFC Bournemouth","Manchester City","0","2","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Artur Boruc","Simon Francis","Steve Cook","Charlie Daniels","Adam Smith","Andrew Surman","Harry Arter","Jordon Ibe","Ryan Fraser","Jack Wilshere","Joshua King","1","2","3","11","15","6","8","33","24","32","17","Poland","England","England","England","England","England","Ireland","England","Scotland","England","Norway","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Ryan Allsop","Bradley Smith","Tyrone Mings","Dan Gosling","Marc Pugh","Junior Stanislas","Benik Afobe","21","14","26","4","7","19","9","England","Australia","England","England","England","England","The Democratic Republic Of Congo","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Willy Caballero","Bacary Sagna","John Stones","Aleksandar Kolarov","Fernandinho","Kevin De Bruyne","David Silva","Yaya Touré","Raheem Sterling","Leroy Sané","Gabriel Jesus","13","3","24","11","25","17","21","42","7","19","33","Argentina","France","England","Serbia","Brazil","Belgium","Spain","Cote D'Ivoire","England","Germany","Brazil","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Claudio Bravo","Vincent Kompany","Nicolás Otamendi","Fernando","Fabian Delph","Nolito","Sergio Agüero","1","4","30","6","18","9","10","Chile","Belgium","Argentina","Brazil","England","Spain","Argentina"
"14","January","Monday","2019","Tottenham Hotspur","Manchester United","0","1","4","1","2","1","2","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Hugo Lloris","Kieran Trippier","Toby Alderweireld","Jan Vertonghen","Ben Davies","Harry Winks","Moussa Sissoko","Dele Alli","Christian Eriksen","Son Heung-Min","Harry Kane","1","2","4","5","33","8","17","20","23","7","10","France","England","Belgium","Belgium","Wales","England","France","England","Denmark","South Korea","England","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Paulo Gazzaniga","Danny Rose","Davinson Sánchez","Juan Foyth","Erik Lamela","Oliver Skipp","Fernando Llorente","22","3","6","21","11","52","18","Argentina","England","Colombia","Argentina","Argentina","England","Spain","4","1","2","1","2","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","David De Gea","Victor Lindelöf","Phil Jones","Ashley Young","Luke Shaw","Paul Pogba","Jesse Lingard","Ander Herrera","Nemanja Matic","Marcus Rashford","Anthony Martial","1","2","4","18","23","6","14","21","31","10","11","Spain","Sweden","England","England","England","France","England","Spain","Serbia","England","France","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Sergio Romero","Diogo Dalot","Juan Mata","Andreas Pereira","Fred","Scott McTominay","Romelu Lukaku","22","20","8","15","17","39","9","Argentina","Portugal","Spain","Brazil","Brazil","Scotland","Belgium"
"14","January","Saturday","2017","Tottenham Hotspur","West Bromwich Albion","4","0","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Hugo Lloris","Toby Alderweireld","Jan Vertonghen","Eric Dier","Kyle Walker","Danny Rose","Victor Wanyama","Mousa Dembélé","Harry Kane","Dele Alli","Christian Eriksen","1","4","5","15","2","3","12","19","10","20","23","France","Belgium","Belgium","England","England","England","Kenya","Belgium","England","England","Denmark","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Michel Vorm","Kieran Trippier","Ben Davies","Son Heung-Min","Georges-Kévin Nkoudou","Moussa Sissoko","Harry Winks","13","16","33","7","14","17","29","Netherlands","England","Wales","South Korea","France","France","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Ben Foster","Jonas Olsson","Chris Brunt","Gareth McAuley","Craig Dawson","Claudio Yacob","James Morrison","Matt Phillips","Nacer Chadli","Darren Fletcher","Salomón Rondón","1","3","11","23","25","5","7","10","22","24","9","England","Sweden","Northern Ireland","Northern Ireland","England","Argentina","Scotland","Scotland","Belgium","Scotland","Venezuela","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Boaz Myhill","Brendan Galloway","James McClean","Jonathan Leko","Sam Field","Hal Robson-Kanu","Kane Wilson","13","20","14","45","47","4","49","Wales","England","Ireland","England","England","Wales","England"
"14","January","Sunday","2018","AFC Bournemouth","Arsenal","2","1","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Asmir Begovic","Simon Francis","Steve Cook","Nathan Aké","Dan Gosling","Charlie Daniels","Adam Smith","Lewis Cook","Jordon Ibe","Callum Wilson","Ryan Fraser","27","2","3","5","4","11","15","16","33","13","24","Bosnia And Herzegovina","England","England","Netherlands","England","England","England","England","England","England","Scotland","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Artur Boruc","Jack Simpson","Andrew Surman","Marc Pugh","Harry Arter","Lys Mousset","Benik Afobe","1","42","6","7","8","31","9","Poland","England","England","England","Ireland","France","The Democratic Republic Of Congo","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Petr Cech","Rob Holding","Shkodran Mustafi","Calum Chambers","Héctor Bellerín","Jack Wilshere","Ainsley Maitland-Niles","Granit Xhaka","Alexandre Lacazette","Alex Iwobi","Danny Welbeck","33","16","20","21","24","10","30","29","9","17","23","Czech Republic","England","Germany","England","Spain","England","England","Switzerland","France","Nigeria","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","David Ospina","Per Mertesacker","Sead Kolasinac","Mohamed Elneny","Aaron Ramsey","Theo Walcott","Eddie Nketiah","13","4","31","35","8","14","62","Colombia","Germany","Bosnia And Herzegovina","Egypt","Wales","England","England"
"14","January","Sunday","2018","Chelsea","Leicester City","0","0","3","5","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Thibaut Courtois","Antonio Rüdiger","Gary Cahill","César Azpilicueta","Marcos Alonso","Cesc Fàbregas","N'Golo Kanté","Tiemoué Bakayoko","Victor Moses","Eden Hazard","Álvaro Morata","13","2","24","28","3","4","7","14","15","10","9","Belgium","Germany","England","Spain","Spain","Spain","France","France","Nigeria","Belgium","Spain","Goalkeeper","Defender","Defender","Defender","Midfielder","Forward","Forward","Willy Caballero","Davide Zappacosta","Andreas Christensen","David Luiz","Willian","Pedro","Michy Batshuayi","1","21","27","30","22","11","23","Argentina","Italy","Denmark","Brazil","Brazil","Spain","Belgium","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Kasper Schmeichel","Ben Chilwell","Harry Maguire","Aleksandar Dragovic","Daniel Amartey","Marc Albrighton","Matty James","Wilfred Ndidi","Riyad Mahrez","Jamie Vardy","Shinji Okazaki","1","3","15","16","18","11","22","25","26","9","20","Denmark","England","England","Austria","Ghana","England","England","Nigeria","Algeria","England","Japan","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Ben Hamer","Christian Fuchs","Yohan Benalouane","Demarai Gray","Vicente Iborra","Kelechi Iheanacho","Islam Slimani","12","28","29","7","21","8","19","England","Austria","Tunisia","England","Spain","Nigeria","Algeria"
"14","January","Sunday","2018","Crystal Palace","Burnley","1","0","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Wayne Hennessey","Patrick van Aanholt","James Tomkins","Timothy Fosu-Mensah","Martin Kelly","Luka Milivojevic","Wilfried Zaha","James McArthur","Jairo Riedewald","Christian Benteke","Bakary Sako","13","3","5","24","34","4","11","18","44","17","26","Wales","Netherlands","England","Netherlands","England","Serbia","Cote D'Ivoire","Scotland","Netherlands","Belgium","Mali","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Julian Speroni","Damien Delaney","Pape Souaré","Yohan Cabaye","Chung-Yong Lee","Sullay Kaikai","Aaron Wan-Bissaka","1","27","23","7","14","25","29","Argentina","Ireland","Senegal","France","South Korea","England","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Nick Pope","Charlie Taylor","James Tarkowski","Ben Mee","Phil Bardsley","Jack Cork","Johann Gudmundsson","Ashley Barnes","Jeff Hendrick","Steven Defour","Sam Vokes","29","3","5","6","26","4","17","10","13","16","9","England","England","England","England","Scotland","England","Iceland","Austria","Ireland","Belgium","Wales","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Anders Lindegaard","Matthew Lowton","Kevin Long","Georges-Kévin Nkoudou","Ashley Westwood","Jonathan Walters","Nahki Wells","22","2","28","7","18","19","21","Denmark","England","Ireland","France","England","Ireland","Bermuda"
